date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:28:42	286/286	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202012%2013:26:21%20GMT	http://cplusplus.com/robots.txt		(from )
18:28:43	26754/26754	---M--	200	added ('OK')	text/html	etag:1328706975	http://cplusplus.com/reference/iostream/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/index.html	(from )
18:28:43	13051/13051	---M--	200	added ('OK')	text/css	etag:%2229a8005-32fb-4b80bd0330c00%22	http://cplusplus.com/main29g.css	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/main29g.css	(from )
18:28:44	36583/36583	---M--	200	added ('OK')	application/x-javascript	etag:%222b48166-8ee7-4a7a04d388bc0%22	http://cplusplus.com/main29f.js	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/main29f.js	(from )
18:28:44	269/269	---M--	200	added ('OK')	image/png	etag:%222b60045-10d-4a6499a46d780%22	http://cplusplus.com/ico/16new.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16new.png	(from )
18:28:45	680/680	---M--	200	added ('OK')	image/png	etag:%222b60025-2a8-4a6499b68c240%22	http://cplusplus.com/ico/16edit.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16edit.png	(from )
18:28:46	9268/9268	---M--	200	added ('OK')	image/png	etag:%222b60065-2434-49df58db76f40%22	http://cplusplus.com/img/cpp-logo.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/img/cpp-logo.png	(from )
18:28:47	1647/1647	---M--	200	added ('OK')	image/gif	etag:%222b60064-66f-49df58db76f40%22	http://cplusplus.com/img/waitblue.gif	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/img/waitblue.gif	(from )
18:28:47	11642/11642	---M--	200	added ('OK')	text/javascript	date:Mon,%2006%20Feb%202012%2019:16:41%20GMT	http://pagead2.googlesyndication.com/pagead/show_ads.js	C:/My%20Web%20Sites/Iotream%20Library/pagead2.googlesyndication.com/pagead/show_ads.js	(from )
18:28:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Feb%202012%2013:26:27%20GMT	http://cplusplus.com/reference/iostream/cin.html	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/cin.7.delayed	(from )
18:28:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2008%20Feb%202012%2013:26:28%20GMT	http://cplusplus.com/reference/iostream/cout.html	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/cout.8.delayed	(from )
18:28:48	8813/8813	---M--	200	added ('OK')	image/gif	etag:%222b60062-226d-49df58da82d00%22	http://cplusplus.com/img/iostream.gif	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/img/iostream.gif	(from )
18:28:49	22678/-1	---M--	200	added ('OK')	text/javascript	date:Thu,%2026%20Jan%202012%2001:38:48%20GMT	http://www.google-analytics.com/urchin.js	C:/My%20Web%20Sites/Iotream%20Library/www.google-analytics.com/urchin.js	(from )
18:28:50	293/293	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2008%20Feb%202012%2013:26:29%20GMT	http://cplusplus.com/ico/treevline.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/treevline.b.delayed	(from http://cplusplus.com/reference/iostream/)
18:28:50	341/341	---M--	200	added ('OK')	image/png	etag:%222b60066-155-49df58db76f40%22	http://cplusplus.com/img/cpp-headerbg.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/img/cpp-headerbg.png	(from http://cplusplus.com/reference/iostream/)
18:28:51	890/890	---M--	200	added ('OK')	image/png	etag:%222b60067-37a-49df58dc6b180%22	http://cplusplus.com/img/cpp-contbg.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/img/cpp-contbg.png	(from http://cplusplus.com/reference/iostream/)
18:28:52	149/149	---M--	200	added ('OK')	image/gif	etag:%222b60060-95-49df58d98eac0%22	http://cplusplus.com/img/blue.gif	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/img/blue.gif	(from http://cplusplus.com/reference/iostream/)
18:28:53	1296/1296	---M--	200	added ('OK')	image/png	etag:%222b600ad-510-4b5c58a38b6c0%22	http://cplusplus.com/ico/cpp11.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/cpp11.png	(from http://cplusplus.com/reference/iostream/)
18:28:54	13335/13335	---M--	200	added ('OK')	image/png	etag:%222b60097-3417-4a6499adf6e00%22	http://cplusplus.com/ico/bg728blue.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/bg728blue.png	(from http://cplusplus.com/reference/iostream/)
18:28:55	1088/1088	---M--	200	added ('OK')	image/png	etag:%222b6001a-440-4a6499adf6e00%22	http://cplusplus.com/ico/button75x20.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/button75x20.png	(from http://cplusplus.com/reference/iostream/)
18:28:55	1193/1193	---M--	200	added ('OK')	image/png	etag:%222b6001b-4a9-4a6499aeeb040%22	http://cplusplus.com/ico/button100x20.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/button100x20.png	(from http://cplusplus.com/reference/iostream/)
18:28:56	1595/1595	---M--	200	added ('OK')	image/png	etag:%222b60019-63b-4a6499aeeb040%22	http://cplusplus.com/ico/button75x20off.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/button75x20off.png	(from http://cplusplus.com/reference/iostream/)
18:28:57	1860/1860	---M--	200	added ('OK')	image/png	etag:%222b6001c-744-4a6499aeeb040%22	http://cplusplus.com/ico/button100x20off.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/button100x20off.png	(from http://cplusplus.com/reference/iostream/)
18:28:58	2354/2354	---M--	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202012%2013:26:37%20GMT	http://cplusplus.com/user/access.cgi	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/user/access.html	(from http://cplusplus.com/reference/iostream/)
18:28:59	2499/2499	---M--	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202012%2013:26:38%20GMT	http://cplusplus.com/user/pm.cgi	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/user/pm.html	(from http://cplusplus.com/reference/iostream/)
18:29:00	1500/1500	---M--	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202012%2013:26:39%20GMT	http://cplusplus.com/reference/iostream/account.cgi	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/account.html	(from http://cplusplus.com/reference/iostream/)
18:29:00	1500/1500	---M--	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202012%2013:26:40%20GMT	http://cplusplus.com/reference/iostream/profile.cgi	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/profile.html	(from http://cplusplus.com/reference/iostream/)
18:29:01	1495/1495	---M--	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202012%2013:26:40%20GMT	http://cplusplus.com/reference/iostream/pm.cgi	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/pm.html	(from http://cplusplus.com/reference/iostream/)
18:29:02	1498/1498	---M--	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202012%2013:26:41%20GMT	http://cplusplus.com/reference/iostream/admin.cgi	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/admin.html	(from http://cplusplus.com/reference/iostream/)
18:29:03	1499/1499	---M--	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202012%2013:26:42%20GMT	http://cplusplus.com/reference/iostream/signup.cgi	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/signup.html	(from http://cplusplus.com/reference/iostream/)
18:29:04	1501/1501	---M--	200	added ('OK')	text/html	date:Wed,%2008%20Feb%202012%2013:26:43%20GMT	http://cplusplus.com/reference/iostream/lostpass.cgi	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/lostpass.html	(from http://cplusplus.com/reference/iostream/)
18:29:05	8505/8505	---M--	200	added ('OK')	image/gif	etag:%222b600a3-2139-4a6499b0d34c0%22	http://cplusplus.com/ico/progress.gif	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/progress.gif	(from http://cplusplus.com/reference/iostream/)
18:29:05	663/663	---M--	200	added ('OK')	image/png	etag:%222b60024-297-4a6499b598000%22	http://cplusplus.com/ico/16delete.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16delete.png	(from http://cplusplus.com/reference/iostream/)
18:29:06	1584/1584	---M--	200	added ('OK')	image/png	etag:%222b6009d-630-4a6499aa26500%22	http://cplusplus.com/ico/16tag.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16tag.png	(from http://cplusplus.com/reference/iostream/)
18:29:07	1478/1478	---M--	200	added ('OK')	image/png	etag:%222b600a7-5c6-4a6499b598000%22	http://cplusplus.com/ico/16docnew.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16docnew.png	(from http://cplusplus.com/reference/iostream/)
18:29:08	602/602	---M--	200	added ('OK')	image/png	etag:%222b600a9-25a-4a6499b68c240%22	http://cplusplus.com/ico/16envelopesend.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16envelopesend.png	(from http://cplusplus.com/reference/iostream/)
18:29:09	835/835	---M--	200	added ('OK')	image/png	etag:%222b60098-343-4a6499a749e40%22	http://cplusplus.com/ico/16recycle.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16recycle.png	(from http://cplusplus.com/reference/iostream/)
18:29:10	825/825	---M--	200	added ('OK')	image/png	etag:%222b600a8-339-4a6499b68c240%22	http://cplusplus.com/ico/16docok.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16docok.png	(from http://cplusplus.com/reference/iostream/)
18:29:10	763/763	---M--	200	added ('OK')	image/png	etag:%222b600a6-2fb-4a6499b598000%22	http://cplusplus.com/ico/16doccancel.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16doccancel.png	(from http://cplusplus.com/reference/iostream/)
18:29:11	533/533	---M--	200	added ('OK')	image/png	etag:%222b6004c-215-4a6499a379540%22	http://cplusplus.com/ico/16mailno.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16mailno.png	(from http://cplusplus.com/reference/iostream/)
18:29:12	666/666	---M--	200	added ('OK')	image/png	etag:%222b6004b-29a-4a6499b4a3dc0%22	http://cplusplus.com/ico/16bookmarkno.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16bookmarkno.png	(from http://cplusplus.com/reference/iostream/)
18:29:13	634/634	---M--	200	added ('OK')	image/png	etag:%222b6001f-27a-4a6499b0d34c0%22	http://cplusplus.com/ico/forum_solved.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/forum_solved.png	(from http://cplusplus.com/reference/iostream/)
18:29:14	852/852	---M--	200	added ('OK')	image/png	etag:%222b60044-354-4a6499a655c00%22	http://cplusplus.com/ico/16postreply.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16postreply.png	(from http://cplusplus.com/reference/iostream/)
18:29:14	621/621	---M--	200	added ('OK')	image/png	etag:%222b60056-26d-4a6499a9322c0%22	http://cplusplus.com/ico/16stamp.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16stamp.png	(from http://cplusplus.com/reference/iostream/)
18:29:15	706/706	---M--	200	added ('OK')	image/png	etag:%222b6002c-2c2-4a6499a83e080%22	http://cplusplus.com/ico/16reported.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16reported.png	(from http://cplusplus.com/reference/iostream/)
18:29:16	778/778	---M--	200	added ('OK')	image/png	etag:%222b6002b-30a-4a6499a749e40%22	http://cplusplus.com/ico/16report.png	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/ico/16report.png	(from http://cplusplus.com/reference/iostream/)
18:29:18	19435/19435	---M--	200	added ('OK')	text/html	etag:1328707040	http://cplusplus.com/reference/iostream/manipulators/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:19	18076/18076	---M--	200	added ('OK')	text/html	etag:1328707034	http://cplusplus.com/reference/iostream/filebuf/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/filebuf/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:19	70/70	---M--	200	added ('OK')	image/gif	etag:%222b60059-46-49df58d7a6640%22	http://cplusplus.com/img/arrow.gif	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/img/arrow.gif	(from http://cplusplus.com/reference/iostream/)
18:29:22	22265/22265	---M--	200	added ('OK')	text/html	etag:1328707032	http://cplusplus.com/reference/iostream/fstream/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/fstream/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:23	20335/20335	---M--	200	added ('OK')	text/html	etag:1328707026	http://cplusplus.com/reference/iostream/ifstream/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/ifstream/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:25	18199/18199	---M--	200	added ('OK')	text/html	etag:1328707018	http://cplusplus.com/reference/iostream/ios/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/ios/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:27	21528/21528	---M--	200	added ('OK')	text/html	etag:1328707022	http://cplusplus.com/reference/iostream/iostream/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/iostream/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:28	18843/18843	---M--	200	added ('OK')	text/html	etag:1328707018	http://cplusplus.com/reference/iostream/ios_base/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/ios_base/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:30	25718/25718	---M--	200	added ('OK')	text/html	etag:1328707020	http://cplusplus.com/reference/iostream/istream/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/istream/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:32	19397/19397	---M--	200	added ('OK')	text/html	etag:1328707035	http://cplusplus.com/reference/iostream/istringstream/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/istringstream/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:34	18667/18667	---M--	200	added ('OK')	text/html	etag:1328707030	http://cplusplus.com/reference/iostream/ofstream/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/ofstream/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:35	23007/23007	---M--	200	added ('OK')	text/html	etag:1328707025	http://cplusplus.com/reference/iostream/ostream/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/ostream/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:37	17761/17761	---M--	200	added ('OK')	text/html	etag:1328707040	http://cplusplus.com/reference/iostream/ostringstream/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/ostringstream/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:38	25698/25698	---M--	200	added ('OK')	text/html	etag:1328707023	http://cplusplus.com/reference/iostream/streambuf/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/streambuf/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:40	15784/15784	---M--	200	added ('OK')	text/html	etag:1328707037	http://cplusplus.com/reference/iostream/stringbuf/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/stringbuf/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:42	21371/21371	---M--	200	added ('OK')	text/html	etag:1328707037	http://cplusplus.com/reference/iostream/stringstream/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/stringstream/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:43	8624/8624	---M--	200	added ('OK')	text/html	etag:1328707041	http://cplusplus.com/reference/iostream/cerr/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/cerr/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:44	8578/8578	---M--	200	added ('OK')	text/html	etag:1328707042	http://cplusplus.com/reference/iostream/cin/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/cin/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:45	8674/8674	---M--	200	added ('OK')	text/html	etag:1328707042	http://cplusplus.com/reference/iostream/clog/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/clog/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:46	8615/8615	---M--	200	added ('OK')	text/html	etag:1328707043	http://cplusplus.com/reference/iostream/cout/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/cout/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:48	8298/8298	---M--	200	added ('OK')	text/html	etag:1328707047	http://cplusplus.com/reference/iostream/fpos/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/fpos/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:49	7934/7934	---M--	200	added ('OK')	text/html	etag:1328707047	http://cplusplus.com/reference/iostream/streamoff/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/streamoff/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:50	8316/8316	---M--	200	added ('OK')	text/html	etag:1328707045	http://cplusplus.com/reference/iostream/streampos/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/streampos/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:51	7450/7450	---M--	200	added ('OK')	text/html	etag:1328707051	http://cplusplus.com/reference/iostream/streamsize/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/streamsize/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:53	13546/13546	---M--	200	added ('OK')	text/html	etag:1328707049	http://cplusplus.com/reference/iostream/manipulators/boolalpha/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/boolalpha/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:54	13753/13753	---M--	200	added ('OK')	text/html	etag:1328707051	http://cplusplus.com/reference/iostream/manipulators/dec/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/dec/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:55	13092/13092	---M--	200	added ('OK')	text/html	etag:1328707052	http://cplusplus.com/reference/iostream/manipulators/endl/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/endl/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:56	12072/12072	---M--	200	added ('OK')	text/html	etag:1328707052	http://cplusplus.com/reference/iostream/manipulators/ends/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/ends/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:57	15113/15113	---M--	200	added ('OK')	text/html	etag:1328707053	http://cplusplus.com/reference/iostream/manipulators/fixed/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/fixed/index.html	(from http://cplusplus.com/reference/iostream/)
18:29:58	13367/13367	---M--	200	added ('OK')	text/html	etag:1328707054	http://cplusplus.com/reference/iostream/manipulators/flush/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/flush/index.html	(from http://cplusplus.com/reference/iostream/)
18:30:00	14072/14072	---M--	200	added ('OK')	text/html	etag:1328707054	http://cplusplus.com/reference/iostream/manipulators/hex/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/hex/index.html	(from http://cplusplus.com/reference/iostream/)
18:30:01	14446/14446	---M--	200	added ('OK')	text/html	etag:1328707055	http://cplusplus.com/reference/iostream/manipulators/internal/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/internal/index.html	(from http://cplusplus.com/reference/iostream/)
18:30:02	14043/14043	---M--	200	added ('OK')	text/html	etag:1328707055	http://cplusplus.com/reference/iostream/manipulators/left/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/left/index.html	(from http://cplusplus.com/reference/iostream/)
18:30:04	13371/13371	---M--	200	added ('OK')	text/html	etag:1328707058	http://cplusplus.com/reference/iostream/manipulators/noboolalpha/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/noboolalpha/index.html	(from http://cplusplus.com/reference/iostream/)
18:30:05	13526/13526	---M--	200	added ('OK')	text/html	etag:1328707059	http://cplusplus.com/reference/iostream/manipulators/noshowbase/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/noshowbase/index.html	(from http://cplusplus.com/reference/iostream/)
18:30:06	13716/13716	---M--	200	added ('OK')	text/html	etag:1328707057	http://cplusplus.com/reference/iostream/manipulators/noshowpoint/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/noshowpoint/index.html	(from http://cplusplus.com/reference/iostream/)
18:30:07	13576/13576	---M--	200	added ('OK')	text/html	etag:1328707059	http://cplusplus.com/reference/iostream/manipulators/noshowpos/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/noshowpos/index.html	(from http://cplusplus.com/reference/iostream/)
18:30:08	14110/14110	---M--	200	added ('OK')	text/html	etag:1328707059	http://cplusplus.com/reference/iostream/manipulators/noskipws/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/noskipws/index.html	(from http://cplusplus.com/reference/iostream/)
18:30:13	13120/13120	---M--	200	added ('OK')	text/html	etag:1328707063	http://cplusplus.com/reference/iostream/manipulators/nounitbuf/	C:/My%20Web%20Sites/Iotream%20Library/cplusplus.com/reference/iostream/manipulators/nounitbuf/index.html	(from http://cplusplus.com/reference/iostream/)
